"Name","Directory","SizeMB","CreationTime","LastWriteTime","LastAccessTime","Attributes"
"container.dat","C:\Users\User\AppData\Local\Packages\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\AC\INetCache","0.00","2025-08-27 6:08:29 PM","2025-08-27 6:08:29 PM","2025-08-27 6:08:29 PM","Hidden, System, Archive, NotContentIndexed"
"container.dat","C:\Users\User\AppData\Local\Packages\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\AC\INetCookies\ESE","0.00","2025-08-27 6:08:29 PM","2025-08-27 6:08:29 PM","2025-08-27 6:08:29 PM","Hidden, System, Archive, NotContentIndexed"
"installed.db","C:\Users\User\AppData\Local\Packages\Microsoft.DesktopAppInstaller_8wekyb3d8bbwe\LocalState\Microsoft.Winget.Source_8wekyb3d8bbwe","0.21","2025-08-27 6:08:36 PM","2025-08-30 9:58:37 PM","2025-09-18 1:06:18 AM","Archive"
"fsmonitor-watchman.sample","C:\Users\User\LocalTradingSetup\Lean\.git\hooks","0.00","2025-08-27 6:58:10 PM","2025-08-27 6:58:10 PM","2025-08-27 6:58:10 PM","Archive"
"ims.dat","C:\Users\User\AppData\Local\Packages\Microsoft.StorePurchaseApp_8wekyb3d8bbwe\LocalState","0.02","2025-08-27 7:00:55 PM","2025-09-27 8:29:49 PM","2025-09-27 8:29:49 PM","Archive"
"logs",,"0.00","2025-08-27 7:07:52 PM","2025-08-27 7:07:52 PM","2025-10-03 5:45:00 AM","Directory"
"SpyBondPortfolioRebalance.cs","C:\Users\User\LocalTradingSetup\Lean\Algorithm.CSharp\CapacityTests","0.00","2025-08-27 7:07:52 PM","2025-08-27 7:07:52 PM","2025-08-27 7:07:52 PM","Archive"
"TechnologyETFUniverse.cs","C:\Users\User\LocalTradingSetup\Lean\Algorithm.Framework\Selection","0.00","2025-08-27 7:07:52 PM","2025-08-27 7:07:52 PM","2025-08-27 7:07:52 PM","Archive"
"LiveLog.cs","C:\Users\User\LocalTradingSetup\Lean\Common\Api","0.00","2025-08-27 7:07:53 PM","2025-08-27 7:07:53 PM","2025-08-27 7:07:53 PM","Archive"
"TradingTechnologiesBrokerageModel.cs","C:\Users\User\LocalTradingSetup\Lean\Common\Brokerages","0.01","2025-08-27 7:07:53 PM","2025-08-27 7:07:53 PM","2025-08-27 7:07:53 PM","Archive"
"DataMonitor.cs","C:\Users\User\LocalTradingSetup\Lean\Common\Data","0.01","2025-08-27 7:07:53 PM","2025-08-27 7:07:53 PM","2025-08-27 7:07:53 PM","Archive"
"AuditorReportStatus.cs","C:\Users\User\LocalTradingSetup\Lean\Common\Data\Fundamental\Generated","0.01","2025-08-27 7:07:53 PM","2025-08-27 7:07:53 PM","2025-08-27 7:07:53 PM","Archive"
"BiologicalAssetsBalanceSheet.cs","C:\Users\User\LocalTradingSetup\Lean\Common\Data\Fundamental\Generated","0.00","2025-08-27 7:07:53 PM","2025-08-27 7:07:53 PM","2025-08-27 7:07:53 PM","Archive"
"PeriodAuditor.cs","C:\Users\User\LocalTradingSetup\Lean\Common\Data\Fundamental\Generated","0.01","2025-08-27 7:07:53 PM","2025-08-27 7:07:53 PM","2025-08-27 7:07:53 PM","Archive"
"DataMonitorReport.cs","C:\Users\User\LocalTradingSetup\Lean\Common","0.01","2025-08-27 7:07:54 PM","2025-08-27 7:07:54 PM","2025-08-27 7:07:54 PM","Archive"
"IDataMonitor.cs","C:\Users\User\LocalTradingSetup\Lean\Common\Interfaces","0.00","2025-08-27 7:07:54 PM","2025-08-27 7:07:54 PM","2025-08-27 7:07:54 PM","Archive"
"TradingTechnologiesOrderProperties.cs","C:\Users\User\LocalTradingSetup\Lean\Common\Orders","0.00","2025-08-27 7:07:54 PM","2025-08-27 7:07:54 PM","2025-08-27 7:07:54 PM","Archive"
"LogPacket.cs","C:\Users\User\LocalTradingSetup\Lean\Common\Packets","0.00","2025-08-27 7:07:54 PM","2025-08-27 7:07:54 PM","2025-08-27 7:07:54 PM","Archive"
"TimeMonitor.cs","C:\Users\User\LocalTradingSetup\Lean\Common\Scheduling","0.00","2025-08-27 7:07:54 PM","2025-08-27 7:07:54 PM","2025-08-27 7:07:54 PM","Archive"
"spy.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\daily","0.10","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"spy.csv","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\factor_files","0.00","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"spy.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\hour","0.62","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"spy.csv","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\map_files","0.00","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131004_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\minute\spy","0.01","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131009_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\minute\spy","0.01","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131010_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\minute\spy","0.01","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131011_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\minute\spy","0.01","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"spy",,"0.00","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-10-03 5:45:00 AM","Directory"
"20131011_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\minute\spy","0.01","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131004_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\minute\spy","0.01","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20230803_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\minute\spy","0.02","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131008_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\minute\spy","0.01","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131007_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\minute\spy","0.01","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131010_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\minute\spy","0.01","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131008_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\minute\spy","0.01","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131009_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\minute\spy","0.01","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131007_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\minute\spy","0.01","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20230803_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\minute\spy","0.01","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131008_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\second\spy","0.15","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131007_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\second\spy","0.22","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"spy",,"0.00","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-10-03 5:45:00 AM","Directory"
"20131008_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\second\spy","0.26","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131007_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\second\spy","0.11","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131009_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\second\spy","0.26","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131009_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\second\spy","0.15","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131010_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\second\spy","0.26","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131010_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\second\spy","0.15","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131011_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\second\spy","0.22","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20131011_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\second\spy","0.12","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"20140605_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\second\spy","0.11","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"spy.csv","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\shortable\testbrokerage\symbols","0.00","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","2025-08-27 7:07:55 PM","Archive"
"spy",,"0.00","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","2025-10-03 5:45:00 AM","Directory"
"20131007_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\tick\spy","6.36","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","Archive"
"20131007_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\tick\spy","0.86","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","Archive"
"20131008_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\tick\spy","9.05","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","Archive"
"20131008_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\tick\spy","1.57","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","Archive"
"20131009_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\tick\spy","8.33","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","Archive"
"20131009_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\tick\spy","1.51","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","Archive"
"20131010_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\tick\spy","7.94","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","Archive"
"20131010_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\tick\spy","1.53","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","Archive"
"20131011_trade.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\tick\spy","0.99","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","Archive"
"20131011_quote.zip","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\tick\spy","6.14","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","Archive"
"spy",,"0.00","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","2025-10-03 5:45:00 AM","Directory"
"20201201.csv","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\universes\etf\spy","0.02","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","Archive"
"20201130.csv","C:\Users\User\LocalTradingSetup\Lean\Data\equity\usa\universes\etf\spy","0.02","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","2025-08-27 7:07:56 PM","Archive"
"spy",,"0.00","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","2025-10-03 5:45:00 AM","Directory"
"20230803_quote_american.zip","C:\Users\User\LocalTradingSetup\Lean\Data\option\usa\minute\spy","0.02","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","Archive"
"20230803_trade_american.zip","C:\Users\User\LocalTradingSetup\Lean\Data\option\usa\minute\spy","0.00","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","Archive"
"20231228.csv","C:\Users\User\LocalTradingSetup\Lean\Data\option\usa\universes\spy","0.00","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","Archive"
"spy",,"0.00","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","2025-10-03 5:45:00 AM","Directory"
"20231229.csv","C:\Users\User\LocalTradingSetup\Lean\Data\option\usa\universes\spy","0.00","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","Archive"
"20240103.csv","C:\Users\User\LocalTradingSetup\Lean\Data\option\usa\universes\spy","0.00","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","Archive"
"20240102.csv","C:\Users\User\LocalTradingSetup\Lean\Data\option\usa\universes\spy","0.00","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","Archive"
"20240105.csv","C:\Users\User\LocalTradingSetup\Lean\Data\option\usa\universes\spy","0.00","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","Archive"
"20240104.csv","C:\Users\User\LocalTradingSetup\Lean\Data\option\usa\universes\spy","0.00","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","Archive"
"20240108.csv","C:\Users\User\LocalTradingSetup\Lean\Data\option\usa\universes\spy","0.00","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","Archive"
"20240109.csv","C:\Users\User\LocalTradingSetup\Lean\Data\option\usa\universes\spy","0.00","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","Archive"
"logo.white.small.png","C:\Users\User\LocalTradingSetup\Lean\Documentation","0.01","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","Archive"
"LastPointTracker.cs","C:\Users\User\LocalTradingSetup\Lean\Engine\DataFeeds\Enumerators","0.00","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","2025-08-27 7:07:58 PM","Archive"
"BacktestProgressMonitor.cs","C:\Users\User\LocalTradingSetup\Lean\Engine\Results","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"LogReturn.cs","C:\Users\User\LocalTradingSetup\Lean\Indicators","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"Logging",,"0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-10-03 5:45:00 AM","Directory"
"CompositeLogHandler.cs","C:\Users\User\LocalTradingSetup\Lean\Logging","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"ConsoleErrorLogHandler.cs","C:\Users\User\LocalTradingSetup\Lean\Logging","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"ConsoleLogHandler.cs","C:\Users\User\LocalTradingSetup\Lean\Logging","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"FunctionalLogHandler.cs","C:\Users\User\LocalTradingSetup\Lean\Logging","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"FileLogHandler.cs","C:\Users\User\LocalTradingSetup\Lean\Logging","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"ILogHandlerExtensions.cs","C:\Users\User\LocalTradingSetup\Lean\Logging","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"ILogHandler.cs","C:\Users\User\LocalTradingSetup\Lean\Logging","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"Log.cs","C:\Users\User\LocalTradingSetup\Lean\Logging","0.01","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"LogEntry.cs","C:\Users\User\LocalTradingSetup\Lean\Logging","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"LogType.cs","C:\Users\User\LocalTradingSetup\Lean\Logging","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"RegressionFileLogHandler.cs","C:\Users\User\LocalTradingSetup\Lean\Logging","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"QueueLogHandler.cs","C:\Users\User\LocalTradingSetup\Lean\Logging","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"QuantConnect.Logging.csproj","C:\Users\User\LocalTradingSetup\Lean\Logging","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"FrameworkModelsPythonInheritanceTests.cs","C:\Users\User\LocalTradingSetup\Lean\Tests\Algorithm\Framework","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"DataMonitorReportTests.cs","C:\Users\User\LocalTradingSetup\Lean\Tests\Common","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"TrackingErrorTests.cs","C:\Users\User\LocalTradingSetup\Lean\Tests\Common\Statistics","0.01","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"AlgorithmLogTests.cs","C:\Users\User\LocalTradingSetup\Lean\Tests\Engine","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"BacktestProgressMonitorTests.cs","C:\Users\User\LocalTradingSetup\Lean\Tests\Engine\Results","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"LogReturnTests.cs","C:\Users\User\LocalTradingSetup\Lean\Tests\Indicators","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"NUnitLogHandler.cs","C:\Users\User\LocalTradingSetup\Lean\Tests","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"FileLogHandlerTests.cs","C:\Users\User\LocalTradingSetup\Lean\Tests\Logging","0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","Archive"
"Logging",,"0.00","2025-08-27 7:07:59 PM","2025-08-27 7:07:59 PM","2025-10-03 5:45:00 AM","Directory"
"SPY230811C00430000.csv","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData\greeks","0.00","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"SPY230811C00450000.csv","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData\greeks","0.00","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"SPY230811C00470000.csv","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData\greeks","0.00","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"SPY230811P00430000.csv","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData\greeks","0.00","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"SPY230811P00450000.csv","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData\greeks","0.00","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"SPY230901C00430000.csv","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData\greeks","0.00","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"SPY230811P00470000.csv","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData\greeks","0.00","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"SPY230901C00450000.csv","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData\greeks","0.00","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"SPY230901C00470000.csv","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData\greeks","0.00","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"SPY230901P00470000.csv","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData\greeks","0.00","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"SPY230901P00450000.csv","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData\greeks","0.00","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"SPY230901P00430000.csv","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData\greeks","0.00","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"spy_10_min.txt","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData","0.03","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"spy_ad_osc.txt","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData","0.02","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"spy_acceleration_bands_20_4.txt","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData","0.04","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"spy_ad.txt","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData","0.04","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"spy_adr.csv","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData","0.03","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"spy_asi.csv","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData","0.50","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"spy_aroon_oscillator.txt","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData","0.03","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"spy_atr.txt","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData","0.03","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"spy_aps.txt","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData","0.00","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"spy_atr_wilder.txt","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData","0.03","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"spy_ao.txt","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData","0.03","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"spy_alma.txt","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData","0.04","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
"spy_apo.txt","C:\Users\User\LocalTradingSetup\Lean\Tests\TestData","0.04","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","2025-08-27 7:08:00 PM","Archive"
