"PSComputerName","ProcessName","Handles","VM","WS","Path","__GENUS","__CLASS","__SUPERCLASS","__DYNASTY","__RELPATH","__PROPERTY_COUNT","__DERIVATION","__SERVER","__NAMESPACE","__PATH","Caption","CommandLine","CreationClassName","CreationDate","CSCreationClassName","CSName","Description","ExecutablePath","ExecutionState","Handle","HandleCount","InstallDate","KernelModeTime","MaximumWorkingSetSize","MinimumWorkingSetSize","Name","OSCreationClassName","OSName","OtherOperationCount","OtherTransferCount","PageFaults","PageFileUsage","ParentProcessId","PeakPageFileUsage","PeakVirtualSize","PeakWorkingSetSize","Priority","PrivatePageCount","ProcessId","QuotaNonPagedPoolUsage","QuotaPagedPoolUsage","QuotaPeakNonPagedPoolUsage","QuotaPeakPagedPoolUsage","ReadOperationCount","ReadTransferCount","SessionId","Status","TerminationDate","ThreadCount","UserModeTime","VirtualSize","WindowsVersion","WorkingSetSize","WriteOperationCount","WriteTransferCount","Scope","Options","ClassPath","Properties","SystemProperties","Qualifiers","Site","Container"
"DESKTOP-RVD6TK8","msedge.exe","383","3582190546944","106164224","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""8860""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""8860""","msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --pdf-upsell-enabled --dma-cps-flags=2048 --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale=en_CA --device-scale-factor=1.25 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=41 --time-ticks-at-unix-epoch=-1759453067078525 --launch-time-ticks=937488282 --skip-read-main-dll --metrics-shmem-handle=9864,i,10439882700411680270,13701161827843694965,2097152 --field-trial-handle=2348,i,16660008465352235979,17821797528628127029,262144 --variations-seed-version --mojo-platform-channel-handle=9492 /prefetch:1","Win32_Process","20251002211324.569223-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe",,"8860","383",,"42812500","1380","200","msedge.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","120","10916","41314","55120","9852","60024","3582233538560","111868","8","56442880","8860","22","812","29","910","2187","1369792","1",,,"17","37968750","3582190546944","10.0.19045","106164224","2998","2560203","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","svchost.exe","140","2203418591232","11173888","C:\Windows\system32\svchost.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""4484""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""4484""","svchost.exe","C:\Windows\system32\svchost.exe -k PrintWorkflow -s PrintWorkflowUserSvc","Win32_Process","20251002211325.257886-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","svchost.exe","C:\Windows\system32\svchost.exe",,"4484","140",,"0","1380","200","svchost.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","73","1966","3458","1632","740","1952","2203423318016","11868","8","1671168","4484","9","123","11","123","0","0","1",,,"1","0","2203418591232","10.0.19045","11173888","0","0","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","msedge.exe","212","3582144016384","112652288","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""6040""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""6040""","msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=ppapi --lang=en-US --device-scale-factor=1.25 --ppapi-antialiased-text-enabled=1 --ppapi-subpixel-rendering-setting=1 --no-pre-read-main-dll --skip-read-main-dll --metrics-shmem-handle=7692,i,16183536855062116369,13198824597739768979,65536 --field-trial-handle=2348,i,16660008465352235979,17821797528628127029,262144 --variations-seed-version --mojo-platform-channel-handle=7528 /prefetch:3","Win32_Process","20251002211338.703343-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe",,"6040","212",,"2500000","1380","200","msedge.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","141","16074","130640","121616","9852","131744","3582152404992","133956","8","124534784","6040","18","821","19","825","191","37332120","1",,,"11","7656250","3582144016384","10.0.19045","112652288","185","2107760","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","msedge.exe","254","2306936070144","27193344","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""1908""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""1908""","msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=utility --utility-sub-type=edge_search_indexer.mojom.SearchIndexerInterfaceBroker --lang=en-US --service-sandbox-type=search_indexer --message-loop-type-ui --video-capture-use-gpu-memory-buffer --no-pre-read-main-dll --skip-read-main-dll --metrics-shmem-handle=7240,i,5397372427836050626,5510159810431834441,524288 --field-trial-handle=2348,i,16660008465352235979,17821797528628127029,262144 --variations-seed-version --mojo-platform-channel-handle=7296 /prefetch:8","Win32_Process","20251002211338.897680-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe",,"1908","254",,"1250000","1380","200","msedge.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","143","14330","8961","8824","9852","8980","2306969608192","28168","8","9035776","1908","14","845","15","850","86","16576","1",,,"9","1093750","2306936070144","10.0.19045","27193344","84","229392","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","SystemSettings.exe","839","2203793502208","2473984","C:\Windows\ImmersiveControlPanel\SystemSettings.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""3236""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""3236""","SystemSettings.exe","""C:\Windows\ImmersiveControlPanel\SystemSettings.exe"" -ServerName:microsoft.windows.immersivecontrolpanel","Win32_Process","20251002211356.103793-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","SystemSettings.exe","C:\Windows\ImmersiveControlPanel\SystemSettings.exe",,"3236","839",,"6093750","1380","200","SystemSettings.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","1897","33630","41087","28852","876","67112","2203811848192","117616","8","29544448","3236","43","871","46","1060","16","136792","1",,,"22","9218750","2203793502208","10.0.19045","2473984","1","24","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","svchost.exe","151","2203394543616","7962624",,"2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""5276""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""5276""","svchost.exe",,"Win32_Process","20251002211358.619044-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","svchost.exe",,,"5276","151",,"1875000",,,"svchost.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","226","248942","2925","1688","740","2328","2203402407936","9080","8","1728512","5276","10","80","12","82","0","0","0",,,"1","312500","2203394543616","10.0.19045","7962624","0","0","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","notepad.exe","281","2203496038400","17104896","C:\Windows\system32\NOTEPAD.EXE","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""216""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""216""","notepad.exe","""C:\Windows\system32\NOTEPAD.EXE"" C:\Users\User\Documents\case find 1.txt","Win32_Process","20251002211909.248453-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","notepad.exe","C:\Windows\system32\NOTEPAD.EXE",,"216","281",,"1406250","1380","200","notepad.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","305","3392","5570","4456","8844","4992","2203507482624","19688","8","4562944","216","16","258","17","275","5","15303","1",,,"1","2968750","2203496038400","10.0.19045","17104896","0","0","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","svchost.exe","194","2203547738112","9641984",,"2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""11468""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""11468""","svchost.exe",,"Win32_Process","20251002213127.049097-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","svchost.exe",,,"11468","194",,"625000",,,"svchost.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","806","14972","3413","6204","740","6504","2203552456704","10780","8","6352896","11468","15","95","16","97","37","663552","0",,,"5","0","2203547738112","10.0.19045","9641984","27","139264","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","svchost.exe","192","2203396734976","8736768",,"2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""4388""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""4388""","svchost.exe",,"Win32_Process","20251002234308.880473-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","svchost.exe",,,"4388","192",,"18125000",,,"svchost.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","58658","3053926","43016","2308","740","6052","2203406172160","11184","8","2363392","4388","10","88","17","88","0","0","0",,,"5","9062500","2203396734976","10.0.19045","8736768","0","0","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","chrome.exe","401","3582175608832","664743936","C:\Program Files\Google\Chrome\Application\chrome.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""10796""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""10796""","chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=61 --time-ticks-at-unix-epoch=-1759453067078525 --launch-time-ticks=30613439764 --metrics-shmem-handle=3280,i,12928400152286144359,12810928228896024457,2097152 --field-trial-handle=2136,i,9074310048993936039,3719532167192538720,262144 --variations-seed-version=20251002-050050.133000 --mojo-platform-channel-handle=6072 /prefetch:1","Win32_Process","20251003052803.438326-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe",,"10796","401",,"260312500","1380","200","chrome.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","161","14292","1411689","579056","10200","829780","3583943516160","897352","8","592953344","10796","38","731","45","1181","266032","32472752","1",,,"19","5250156250","3582175608832","10.0.19045","664743936","278059","617581067","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","taskhostw.exe","153","2203423506432","9076736","C:\Windows\system32\taskhostw.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""5224""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""5224""","taskhostw.exe","taskhostw.exe","Win32_Process","20251003052815.652712-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","taskhostw.exe","C:\Windows\system32\taskhostw.exe",,"5224","153",,"0","1380","200","taskhostw.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","131","1580","2596","1732","1700","2264","2203432386560","9640","8","1773568","5224","11","138","13","148","3","1439","1",,,"3","156250","2203423506432","10.0.19045","9076736","2","188","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","svchost.exe","123","2203388137472","6336512",,"2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""3596""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""3596""","svchost.exe",,"Win32_Process","20251003052815.684523-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","svchost.exe",,,"3596","123",,"0",,,"svchost.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","34","110","1650","1372","740","1456","2203388833792","6212","8","1404928","3596","8","60","8","62","1","3079","0",,,"4","0","2203388137472","10.0.19045","6336512","0","0","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","chrome.exe","231","3582096523264","33681408","C:\Program Files\Google\Chrome\Application\chrome.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""3964""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""3964""","chrome.exe","""C:\Program Files\Google\Chrome\Application\chrome.exe"" --type=renderer --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --device-scale-factor=1.25 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=62 --time-ticks-at-unix-epoch=-1759453067078525 --launch-time-ticks=30631216875 --metrics-shmem-handle=9500,i,14174543197820451841,12696060298626350964,2097152 --field-trial-handle=2136,i,9074310048993936039,3719532167192538720,262144 --variations-seed-version=20251002-050050.133000 --mojo-platform-channel-handle=6852 /prefetch:1","Win32_Process","20251003052821.215490-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","chrome.exe","C:\Program Files\Google\Chrome\Application\chrome.exe",,"3964","231",,"156250","1380","200","chrome.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","159","15268","9477","18696","10200","19704","3582446624768","32960","4","19144704","3964","19","694","19","711","193","129983","1",,,"14","625000","3582096523264","10.0.19045","33681408","220","108264","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","sppsvc.exe","227","2203404066816","13500416",,"2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""12796""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""12796""","sppsvc.exe",,"Win32_Process","20251003052835.129121-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","sppsvc.exe",,,"12796","227",,"2656250",,,"sppsvc.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","425","140","4116","4328","740","5348","2203408261120","13588","8","4431872","12796","10","90","11","92","5","782251","0",,,"4","8437500","2203404066816","10.0.19045","13500416","0","0","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","msedge.exe","212","3582162030592","33132544","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""13160""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""13160""","msedge.exe","""C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe"" --type=renderer --pdf-upsell-enabled --dma-cps-flags=2048 --no-pre-read-main-dll --video-capture-use-gpu-memory-buffer --lang=en-US --js-flags=--ms-user-locale=en_CA --device-scale-factor=1.25 --num-raster-threads=2 --enable-main-frame-before-activation --renderer-client-id=49 --time-ticks-at-unix-epoch=-1759453067078525 --launch-time-ticks=30717970085 --skip-read-main-dll --metrics-shmem-handle=7492,i,2755571633956648265,10757423558415912357,2097152 --field-trial-handle=2348,i,16660008465352235979,17821797528628127029,262144 --variations-seed-version --mojo-platform-channel-handle=7568 /prefetch:1","Win32_Process","20251003052947.969009-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","msedge.exe","C:\Program Files (x86)\Microsoft\Edge\Application\msedge.exe",,"13160","212",,"0","1380","200","msedge.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","115","11312","8896","15840","9852","15936","3582170419200","32380","4","16220160","13160","17","792","17","808","37","65256","1",,,"15","625000","3582162030592","10.0.19045","33132544","59","61680","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","explorer.exe","871","2203688525824","78508032","C:\Windows\explorer.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""12940""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""12940""","explorer.exe","C:\Windows\explorer.exe /factory,{75dff2b7-6936-4c06-a8bb-676a7b00b24b} -Embedding","Win32_Process","20251003053124.695603-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","explorer.exe","C:\Windows\explorer.exe",,"12940","871",,"72968750","1380","200","explorer.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","38118","985200","34380","23916","876","25768","2203701145600","78032","8","24489984","12940","69","593","76","637","169","4821960","1",,,"13","62812500","2203688525824","10.0.19045","78508032","5","800","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","notepad.exe","281","2203492892672","18669568","C:\Windows\system32\NOTEPAD.EXE","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""11240""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""11240""","notepad.exe","""C:\Windows\system32\NOTEPAD.EXE"" C:\Users\User\Documents\New folderNQZ 09 18\ipconfig.all.txt","Win32_Process","20251003053244.874545-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","notepad.exe","C:\Windows\system32\NOTEPAD.EXE",,"11240","281",,"1875000","1380","200","notepad.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","323","3888","4766","3120","12940","3660","2203504336896","18276","8","3194880","11240","15","258","17","275","5","15476","1",,,"1","1875000","2203492892672","10.0.19045","18669568","0","0","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","notepad.exe","281","2203492892672","18702336","C:\Windows\system32\NOTEPAD.EXE","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""10764""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""10764""","notepad.exe","""C:\Windows\system32\NOTEPAD.EXE"" C:\Users\User\Documents\New folderNQZ 09 18\route.print.txt","Win32_Process","20251003053422.173819-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","notepad.exe","C:\Windows\system32\NOTEPAD.EXE",,"10764","281",,"781250","1380","200","notepad.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","315","3882","4776","3120","12940","3660","2203504336896","18316","8","3194880","10764","15","258","17","275","4","918","1",,,"1","781250","2203492892672","10.0.19045","18702336","0","0","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","explorer.exe","743","2203626958848","64987136","C:\Windows\explorer.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""504""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""504""","explorer.exe","C:\Windows\explorer.exe /factory,{75dff2b7-6936-4c06-a8bb-676a7b00b24b} -Embedding","Win32_Process","20251003053645.403417-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","explorer.exe","C:\Windows\explorer.exe",,"504","743",,"40468750","1380","200","explorer.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","10581","343654","22762","17624","876","20560","2203649490944","64724","8","18046976","504","61","482","66","530","124","83463","1",,,"8","27031250","2203626958848","10.0.19045","64987136","3","480","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","explorer.exe","748","2203626971136","65658880","C:\Windows\explorer.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""620""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""620""","explorer.exe","C:\Windows\explorer.exe /factory,{75dff2b7-6936-4c06-a8bb-676a7b00b24b} -Embedding","Win32_Process","20251003054344.759093-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","explorer.exe","C:\Windows\explorer.exe",,"620","748",,"41406250","1380","200","explorer.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","11419","353824","23139","17736","876","20440","2203670360064","65420","8","18161664","620","61","487","67","567","124","83463","1",,,"8","34062500","2203626971136","10.0.19045","65658880","3","480","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","explorer.exe","937","2203646189568","76316672","C:\Windows\explorer.exe","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""6580""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""6580""","explorer.exe","C:\Windows\explorer.exe /factory,{75dff2b7-6936-4c06-a8bb-676a7b00b24b} -Embedding","Win32_Process","20251003054527.817114-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","explorer.exe","C:\Windows\explorer.exe",,"6580","937",,"171406250","1380","200","explorer.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","45586","1619174","71233","25360","876","26580","2203664097280","75784","8","25968640","6580","67","508","74","551","280","31574095","1",,,"30","121406250","2203646189568","10.0.19045","76316672","14","2240","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
"DESKTOP-RVD6TK8","notepad.exe","254","2203486584832","17666048","C:\Windows\system32\NOTEPAD.EXE","2","Win32_Process","CIM_Process","CIM_ManagedSystemElement","Win32_Process.Handle=""2512""","45","System.String[]","DESKTOP-RVD6TK8","root\cimv2","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process.Handle=""2512""","notepad.exe","""C:\Windows\system32\NOTEPAD.EXE"" C:\Users\User\Desktop\PC2_EVIDENCE_SCAN\214_000003.log","Win32_Process","20251003054726.620061-240","Win32_ComputerSystem","DESKTOP-RVD6TK8","notepad.exe","C:\Windows\system32\NOTEPAD.EXE",,"2512","254",,"2812500","1380","200","notepad.exe","Win32_OperatingSystem","Microsoft Windows 10 Pro|C:\Windows|\Device\Harddisk0\Partition3","267","3504","4556","2916","6580","3464","2203498037248","17300","8","2985984","2512","14","246","15","263","4","13693","1",,,"1","625000","2203486584832","10.0.19045","17666048","0","0","System.Management.ManagementScope","System.Management.ObjectGetOptions","\\DESKTOP-RVD6TK8\root\cimv2:Win32_Process","System.Management.PropertyDataCollection","System.Management.PropertyDataCollection","System.Management.QualifierDataCollection",,
